sequenceId,entityId,ParameterKey,ParameterValue
1_22F;2_22F;3_22F;4_22F;5_22F,193,Sex,Male
1_22F;2_22F;3_22F;4_22F;5_22F,193,Nationality,Ireland
1_22F;2_22F;3_22F;4_22F;5_22F,193,leader.1,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,193,leader.2,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,193,leader.3,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,193,leader.4,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,193,leader.5,leader
1_22F;2_22F;3_22F;4_22F;5_22F,194,name,MaksymT
1_22F;2_22F;3_22F;4_22F;5_22F,194,webpawed,
1_22F;2_22F;3_22F;4_22F;5_22F,194,webpafri,0.0092
1_22F;2_22F;3_22F;4_22F;5_22F,194,Sex,Male
1_22F;2_22F;3_22F;4_22F;5_22F,194,Nationality,Ukraine
1_22F;2_22F;3_22F;4_22F;5_22F,194,leader.1,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,194,leader.2,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,194,leader.3,not leader
1_22F;2_22F;3_22F;4_22F;5_22F,194,leader.4,leader
1_22F;2_22F;3_22F;4_22F;5_22F,194,leader.5,not leader
1_24A;2_24A;4_24A;5_24A,201,name,MajedG
1_24A;2_24A;4_24A;5_24A,201,webpawed,
1_24A;2_24A;4_24A;5_24A,201,webpafri,0.0108
1_24A;2_24A;4_24A;5_24A,201,Sex,Male
1_24A;2_24A;4_24A;5_24A,201,Nationality,United Kingdom
1_24A;2_24A;4_24A;5_24A,201,leader.1,not leader
1_24A;2_24A;4_24A;5_24A,201,leader.2,not leader
1_24A;2_24A;4_24A;5_24A,201,leader.3,not leader
1_24A;2_24A;4_24A;5_24A,201,leader.4,not leader
1_24A;2_24A;4_24A;5_24A,201,leader.5,leader
1_24A;2_24A;4_24A;5_24A,199,name,ChijiokeO
1_24A;2_24A;4_24A;5_24A,199,webpawed,
1_24A;2_24A;4_24A;5_24A,199,webpafri,0.0091
1_24A;2_24A;4_24A;5_24A,199,Sex,Male
1_24A;2_24A;4_24A;5_24A,199,Nationality,Nigeria
1_24A;2_24A;4_24A;5_24A,199,leader.1,not leader
1_24A;2_24A;4_24A;5_24A,199,leader.2,not leader
1_24A;2_24A;4_24A;5_24A,199,leader.3,not leader
1_24A;2_24A;4_24A;5_24A,199,leader.4,not leader
1_24A;2_24A;4_24A;5_24A,199,leader.5,leader
1_24A;2_24A;4_24A;5_24A,200,name,CarlyJ
1_24A;2_24A;4_24A;5_24A,200,webpawed,
1_24A;2_24A;4_24A;5_24A,200,webpafri,0.0106
1_24A;2_24A;4_24A;5_24A,200,Sex,Female
1_24A;2_24A;4_24A;5_24A,200,Nationality,United Kingdom
1_24A;2_24A;4_24A;5_24A,200,leader.1,not leader
1_24A;2_24A;4_24A;5_24A,200,leader.2,not leader
1_24A;2_24A;4_24A;5_24A,200,leader.3,not leader
1_24A;2_24A;4_24A;5_24A,200,leader.4,leader
1_24A;2_24A;4_24A;5_24A,200,leader.5,not leader
1_24A;2_24A;4_24A;5_24A,198,name,AdamB
1_24A;2_24A;4_24A;5_24A,198,webpawed,
1_24A;2_24A;4_24A;5_24A,198,webpafri,0.008
1_24A;2_24A;4_24A;5_24A,198,Sex,Male
1_24A;2_24A;4_24A;5_24A,198,Nationality,United Kingdom
1_24A;2_24A;4_24A;5_24A,198,leader.1,leader
1_24A;2_24A;4_24A;5_24A,198,leader.2,not leader
1_24A;2_24A;4_24A;5_24A,198,leader.3,not leader
1_24A;2_24A;4_24A;5_24A,198,leader.4,not leader
1_24A;2_24A;4_24A;5_24A,198,leader.5,not leader
1_24A;2_24A;4_24A;5_24A,202,name,VincentC
1_24A;2_24A;4_24A;5_24A,202,webpawed,
1_24A;2_24A;4_24A;5_24A,202,webpafri,0.0103
1_24A;2_24A;4_24A;5_24A,202,Sex,Male
1_24A;2_24A;4_24A;5_24A,202,Nationality,Netherlands
1_24A;2_24A;4_24A;5_24A,202,leader.1,not leader
1_24A;2_24A;4_24A;5_24A,202,leader.2,not leader
1_24A;2_24A;4_24A;5_24A,202,leader.3,not leader
1_24A;2_24A;4_24A;5_24A,202,leader.4,not leader
1_24A;2_24A;4_24A;5_24A,202,leader.5,leader
1_24A;2_24A;5_24A,203,name,XuantingD
1_24A;2_24A;5_24A,203,webpawed,
1_24A;2_24A;5_24A,203,webpafri,0.0107
1_24A;2_24A;5_24A,203,Sex,Female
1_24A;2_24A;5_24A,203,Nationality,China
1_24A;2_24A;5_24A,203,leader.1,not leader
1_24A;2_24A;5_24A,203,leader.2,leader
1_24A;2_24A;5_24A,203,leader.3,not leader
1_24A;2_24A;5_24A,203,leader.4,not leader
1_24A;2_24A;5_24A,203,leader.5,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,208,name,MatthewS
1_24B;2_24B;3_24B;4_24B;5_24B,208,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,208,webpafri,0.0105
1_24B;2_24B;3_24B;4_24B;5_24B,208,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,208,Nationality,United Kingdom
1_24B;2_24B;3_24B;4_24B;5_24B,208,leader.1,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,208,leader.2,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,208,leader.3,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,208,leader.4,leader
1_24B;2_24B;3_24B;4_24B;5_24B,208,leader.5,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,209,name,RobertM
1_24B;2_24B;3_24B;4_24B;5_24B,209,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,209,webpafri,0.0099
1_24B;2_24B;3_24B;4_24B;5_24B,209,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,209,Nationality,United Kingdom
1_24B;2_24B;3_24B;4_24B;5_24B,209,leader.1,leader
1_24B;2_24B;3_24B;4_24B;5_24B,209,leader.2,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,209,leader.3,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,209,leader.4,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,209,leader.5,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,204,name,ChristopherC
1_24B;2_24B;3_24B;4_24B;5_24B,204,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,204,webpafri,0.0106
1_24B;2_24B;3_24B;4_24B;5_24B,204,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,204,Nationality,Nepal
1_24B;2_24B;3_24B;4_24B;5_24B,204,leader.1,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,204,leader.2,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,204,leader.3,leader
1_24B;2_24B;3_24B;4_24B;5_24B,204,leader.4,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,204,leader.5,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,207,name,MohamadM
1_24B;2_24B;3_24B;4_24B;5_24B,207,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,207,webpafri,0.0099
1_24B;2_24B;3_24B;4_24B;5_24B,207,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,207,Nationality,Malaysia
1_24B;2_24B;3_24B;4_24B;5_24B,207,leader.1,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,207,leader.2,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,207,leader.3,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,207,leader.4,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,207,leader.5,leader
1_24B;2_24B;3_24B;4_24B;5_24B,205,name,JunjinC
1_24B;2_24B;3_24B;4_24B;5_24B,205,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,205,webpafri,0.0095
1_24B;2_24B;3_24B;4_24B;5_24B,205,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,205,Nationality,China
1_24B;2_24B;3_24B;4_24B;5_24B,205,leader.1,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,205,leader.2,leader
1_24B;2_24B;3_24B;4_24B;5_24B,205,leader.3,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,205,leader.4,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,205,leader.5,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,206,name,JooyulY
1_24B;2_24B;3_24B;4_24B;5_24B,206,webpawed,
1_24B;2_24B;3_24B;4_24B;5_24B,206,webpafri,0.0095
1_24B;2_24B;3_24B;4_24B;5_24B,206,Sex,Male
1_24B;2_24B;3_24B;4_24B;5_24B,206,Nationality,Korea (South)
1_24B;2_24B;3_24B;4_24B;5_24B,206,leader.1,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,206,leader.2,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,206,leader.3,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,206,leader.4,not leader
1_24B;2_24B;3_24B;4_24B;5_24B,206,leader.5,leader
1_24C;2_24C;3_24C;4_24C,211,name,DanielJ
1_24C;2_24C;3_24C;4_24C,211,webpawed,
1_24C;2_24C;3_24C;4_24C,211,webpafri,0.0101
1_24C;2_24C;3_24C;4_24C,211,Sex,Male
1_24C;2_24C;3_24C;4_24C,211,Nationality,United Kingdom
1_24C;2_24C;3_24C;4_24C,211,leader.1,
1_24C;2_24C;3_24C;4_24C,211,leader.2,
1_24C;2_24C;3_24C;4_24C,211,leader.3,
1_24C;2_24C;3_24C;4_24C,211,leader.4,
1_24C;2_24C;3_24C;4_24C,211,leader.5,
1_24C;2_24C;3_24C;4_24C,210,name,AliZ
1_24C;2_24C;3_24C;4_24C,210,webpawed,
1_24C;2_24C;3_24C;4_24C,210,webpafri,0.0101
1_24C;2_24C;3_24C;4_24C,210,Sex,Male
1_24C;2_24C;3_24C;4_24C,210,Nationality,Egypt
1_24C;2_24C;3_24C;4_24C,210,leader.1,
1_24C;2_24C;3_24C;4_24C,210,leader.2,
1_24C;2_24C;3_24C;4_24C,210,leader.3,
1_24C;2_24C;3_24C;4_24C,210,leader.4,
1_24C;2_24C;3_24C;4_24C,210,leader.5,
1_24C;2_24C;3_24C;4_24C,214,name,MohanJ
1_24C;2_24C;3_24C;4_24C,214,webpawed,
1_24C;2_24C;3_24C;4_24C,214,webpafri,0.0099
1_24C;2_24C;3_24C;4_24C,214,Sex,Male
1_24C;2_24C;3_24C;4_24C,214,Nationality,China
1_24C;2_24C;3_24C;4_24C,214,leader.1,
1_24C;2_24C;3_24C;4_24C,214,leader.2,
1_24C;2_24C;3_24C;4_24C,214,leader.3,
1_24C;2_24C;3_24C;4_24C,214,leader.4,
1_24C;2_24C;3_24C;4_24C,214,leader.5,
1_24C;2_24C;3_24C;4_24C,215,name,PriyeshP
1_24C;2_24C;3_24C;4_24C,215,webpawed,
1_24C;2_24C;3_24C;4_24C,215,webpafri,0.0099
1_24C;2_24C;3_24C;4_24C,215,Sex,Male
1_24C;2_24C;3_24C;4_24C,215,Nationality,United Kingdom
1_24C;2_24C;3_24C;4_24C,215,leader.1,
1_24C;2_24C;3_24C;4_24C,215,leader.2,
1_24C;2_24C;3_24C;4_24C,215,leader.3,
1_24C;2_24C;3_24C;4_24C,215,leader.4,
1_24C;2_24C;3_24C;4_24C,215,leader.5,
1_24C;2_24C;3_24C;4_24C,212,name,GiorgioR
1_24C;2_24C;3_24C;4_24C,212,webpawed,
1_24C;2_24C;3_24C;4_24C,212,webpafri,0.0099
1_24C;2_24C;3_24C;4_24C,212,Sex,Male
1_24C;2_24C;3_24C;4_24C,212,Nationality,Italy
1_24C;2_24C;3_24C;4_24C,212,leader.1,
1_24C;2_24C;3_24C;4_24C,212,leader.2,
1_24C;2_24C;3_24C;4_24C,212,leader.3,
1_24C;2_24C;3_24C;4_24C,212,leader.4,
1_24C;2_24C;3_24C;4_24C,212,leader.5,
1_24C;2_24C;3_24C;4_24C,213,name,LaraL
1_24C;2_24C;3_24C;4_24C,213,webpawed,
1_24C;2_24C;3_24C;4_24C,213,webpafri,0.0101
1_24C;2_24C;3_24C;4_24C,213,Sex,Female
1_24C;2_24C;3_24C;4_24C,213,Nationality,United Kingdom
1_24C;2_24C;3_24C;4_24C,213,leader.1,
1_24C;2_24C;3_24C;4_24C,213,leader.2,
1_24C;2_24C;3_24C;4_24C,213,leader.3,
1_24C;2_24C;3_24C;4_24C,213,leader.4,
1_24C;2_24C;3_24C;4_24C,213,leader.5,
1_24D;2_24D;3_24D;4_24D;5_24D,218,name,HarbirS
1_24D;2_24D;3_24D;4_24D;5_24D,218,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,218,webpafri,0.0101
1_24D;2_24D;3_24D;4_24D;5_24D,218,Sex,Male
1_24D;2_24D;3_24D;4_24D;5_24D,218,Nationality,United Kingdom
1_24D;2_24D;3_24D;4_24D;5_24D,218,leader.1,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,218,leader.2,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,218,leader.3,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,218,leader.4,leader
1_24D;2_24D;3_24D;4_24D;5_24D,218,leader.5,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,217,name,GretaR
1_24D;2_24D;3_24D;4_24D;5_24D,217,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,217,webpafri,0.0101
1_24D;2_24D;3_24D;4_24D;5_24D,217,Sex,Female
1_24D;2_24D;3_24D;4_24D;5_24D,217,Nationality,Lithuania
1_24D;2_24D;3_24D;4_24D;5_24D,217,leader.1,leader
1_24D;2_24D;3_24D;4_24D;5_24D,217,leader.2,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,217,leader.3,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,217,leader.4,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,217,leader.5,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,216,name,AnimeshA
1_24D;2_24D;3_24D;4_24D;5_24D,216,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,216,webpafri,0.0101
1_24D;2_24D;3_24D;4_24D;5_24D,216,Sex,Male
1_24D;2_24D;3_24D;4_24D;5_24D,216,Nationality,United Kingdom
1_24D;2_24D;3_24D;4_24D;5_24D,216,leader.1,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,216,leader.2,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,216,leader.3,leader
1_24D;2_24D;3_24D;4_24D;5_24D,216,leader.4,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,216,leader.5,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,220,name,OmerA
1_24D;2_24D;3_24D;4_24D;5_24D,220,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,220,webpafri,0.0101
1_24D;2_24D;3_24D;4_24D;5_24D,220,Sex,Male
1_24D;2_24D;3_24D;4_24D;5_24D,220,Nationality,Jordan
1_24D;2_24D;3_24D;4_24D;5_24D,220,leader.1,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,220,leader.2,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,220,leader.3,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,220,leader.4,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,220,leader.5,leader
1_24D;2_24D;3_24D;4_24D;5_24D,221,name,SugethaK
1_24D;2_24D;3_24D;4_24D;5_24D,221,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,221,webpafri,0.0097
1_24D;2_24D;3_24D;4_24D;5_24D,221,Sex,Female
1_24D;2_24D;3_24D;4_24D;5_24D,221,Nationality,Sri Lanka
1_24D;2_24D;3_24D;4_24D;5_24D,221,leader.1,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,221,leader.2,leader
1_24D;2_24D;3_24D;4_24D;5_24D,221,leader.3,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,221,leader.4,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,221,leader.5,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,219,name,NourA
1_24D;2_24D;3_24D;4_24D;5_24D,219,webpawed,
1_24D;2_24D;3_24D;4_24D;5_24D,219,webpafri,0.0099
1_24D;2_24D;3_24D;4_24D;5_24D,219,Sex,Female
1_24D;2_24D;3_24D;4_24D;5_24D,219,Nationality,Kuwait
1_24D;2_24D;3_24D;4_24D;5_24D,219,leader.1,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,219,leader.2,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,219,leader.3,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,219,leader.4,not leader
1_24D;2_24D;3_24D;4_24D;5_24D,219,leader.5,leader
1_24E;2_24E;3_24E;4_24E;5_24E,226,name,RossH
1_24E;2_24E;3_24E;4_24E;5_24E,226,webpawed,
1_24E;2_24E;3_24E;4_24E;5_24E,226,webpafri,0.011
1_24E;2_24E;3_24E;4_24E;5_24E,226,Sex,Male
1_24E;2_24E;3_24E;4_24E;5_24E,226,Nationality,United Kingdom
1_24E;2_24E;3_24E;4_24E;5_24E,226,leader.1,
1_24E;2_24E;3_24E;4_24E;5_24E,226,leader.2,
1_24E;2_24E;3_24E;4_24E;5_24E,226,leader.3,
1_24E;2_24E;3_24E;4_24E;5_24E,226,leader.4,
1_24E;2_24E;3_24E;4_24E;5_24E,226,leader.5,
1_24E;2_24E;3_24E;4_24E;5_24E,223,name,DivaS
1_24E;2_24E;3_24E;4_24E;5_24E,223,webpawed,
1_24E;2_24E;3_24E;4_24E;5_24E,223,webpafri,0.0107
1_24E;2_24E;3_24E;4_24E;5_24E,223,Sex,Female
1_24E;2_24E;3_24E;4_24E;5_24E,223,Nationality,India
1_24E;2_24E;3_24E;4_24E;5_24E,223,leader.1,
1_24E;2_24E;3_24E;4_24E;5_24E,223,leader.2,
1_24E;2_24E;3_24E;4_24E;5_24E,223,leader.3,
1_24E;2_24E;3_24E;4_24E;5_24E,223,leader.4,
1_24E;2_24E;3_24E;4_24E;5_24E,223,leader.5,
1_24E;2_24E;4_24E;5_24E,222,name,CharlieL
1_24E;2_24E;4_24E;5_24E,222,webpawed,
1_24E;2_24E;4_24E;5_24E,222,webpafri,0.0109
1_24E;2_24E;4_24E;5_24E,222,Sex,Male
1_24E;2_24E;4_24E;5_24E,222,Nationality,United Kingdom
1_24E;2_24E;4_24E;5_24E,222,leader.1,
1_24E;2_24E;4_24E;5_24E,222,leader.2,
1_24E;2_24E;4_24E;5_24E,222,leader.3,
1_24E;2_24E;4_24E;5_24E,222,leader.4,
1_24E;2_24E;4_24E;5_24E,222,leader.5,
1_24E;2_24E;3_24E;4_24E,224,name,GaryC
1_24E;2_24E;3_24E;4_24E,224,webpawed,
1_24E;2_24E;3_24E;4_24E,224,webpafri,0.0086
1_24E;2_24E;3_24E;4_24E,224,Sex,Male
1_24E;2_24E;3_24E;4_24E,224,Nationality,United Kingdom
1_24E;2_24E;3_24E;4_24E,224,leader.1,
1_24E;2_24E;3_24E;4_24E,224,leader.2,
1_24E;2_24E;3_24E;4_24E,224,leader.3,
1_24E;2_24E;3_24E;4_24E,224,leader.4,
1_24E;2_24E;3_24E;4_24E,224,leader.5,
1_24E;2_24E;3_24E;4_24E;5_24E,227,name,YanZ
1_24E;2_24E;3_24E;4_24E;5_24E,227,webpawed,
1_24E;2_24E;3_24E;4_24E;5_24E,227,webpafri,0.0088
1_24E;2_24E;3_24E;4_24E;5_24E,227,Sex,Male
1_24E;2_24E;3_24E;4_24E;5_24E,227,Nationality,China
1_24E;2_24E;3_24E;4_24E;5_24E,227,leader.1,
1_24E;2_24E;3_24E;4_24E;5_24E,227,leader.2,
1_24E;2_24E;3_24E;4_24E;5_24E,227,leader.3,
1_24E;2_24E;3_24E;4_24E;5_24E,227,leader.4,
1_24E;2_24E;3_24E;4_24E;5_24E,227,leader.5,
1_24E;2_24E;3_24E;4_24E;5_24E,225,name,JamesT
1_24E;2_24E;3_24E;4_24E;5_24E,225,webpawed,
1_24E;2_24E;3_24E;4_24E;5_24E,225,webpafri,0.0101
1_24E;2_24E;3_24E;4_24E;5_24E,225,Sex,Male
1_24E;2_24E;3_24E;4_24E;5_24E,225,Nationality,United Kingdom
1_24E;2_24E;3_24E;4_24E;5_24E,225,leader.1,
1_24E;2_24E;3_24E;4_24E;5_24E,225,leader.2,
1_24E;2_24E;3_24E;4_24E;5_24E,225,leader.3,
1_24E;2_24E;3_24E;4_24E;5_24E,225,leader.4,
1_24E;2_24E;3_24E;4_24E;5_24E,225,leader.5,
1_24F;2_24F;3_24F;4_24F;5_24F,229,name,ElliotM
1_24F;2_24F;3_24F;4_24F;5_24F,229,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,229,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,229,Sex,Male
1_24F;2_24F;3_24F;4_24F;5_24F,229,Nationality,United Kingdom
1_24F;2_24F;3_24F;4_24F;5_24F,229,leader.1,leader
1_24F;2_24F;3_24F;4_24F;5_24F,229,leader.2,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,229,leader.3,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,229,leader.4,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,229,leader.5,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,230,name,GraceC
1_24F;2_24F;3_24F;4_24F;5_24F,230,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,230,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,230,Sex,Female
1_24F;2_24F;3_24F;4_24F;5_24F,230,Nationality,United Kingdom
1_24F;2_24F;3_24F;4_24F;5_24F,230,leader.1,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,230,leader.2,leader
1_24F;2_24F;3_24F;4_24F;5_24F,230,leader.3,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,230,leader.4,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,230,leader.5,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,228,name,AngelosY
1_24F;2_24F;3_24F;4_24F;5_24F,228,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,228,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,228,Sex,Male
1_24F;2_24F;3_24F;4_24F;5_24F,228,Nationality,Cyprus
1_24F;2_24F;3_24F;4_24F;5_24F,228,leader.1,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,228,leader.2,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,228,leader.3,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,228,leader.4,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,228,leader.5,leader
1_24F;2_24F;3_24F;4_24F;5_24F,232,name,TomW
1_24F;2_24F;3_24F;4_24F;5_24F,232,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,232,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,232,Sex,Male
1_24F;2_24F;3_24F;4_24F;5_24F,232,Nationality,United Kingdom
1_24F;2_24F;3_24F;4_24F;5_24F,232,leader.1,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,232,leader.2,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,232,leader.3,leader
1_24F;2_24F;3_24F;4_24F;5_24F,232,leader.4,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,232,leader.5,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,231,name,Pit_WingK
1_24F;2_24F;3_24F;4_24F;5_24F,231,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,231,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,231,Sex,Male
1_24F;2_24F;3_24F;4_24F;5_24F,231,Nationality,Hong Kong
1_24F;2_24F;3_24F;4_24F;5_24F,231,leader.1,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,231,leader.2,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,231,leader.3,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,231,leader.4,leader
1_24F;2_24F;3_24F;4_24F;5_24F,231,leader.5,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,233,name,XingyuS
1_24F;2_24F;3_24F;4_24F;5_24F,233,webpawed,
1_24F;2_24F;3_24F;4_24F;5_24F,233,webpafri,0.01
1_24F;2_24F;3_24F;4_24F;5_24F,233,Sex,Male
1_24F;2_24F;3_24F;4_24F;5_24F,233,Nationality,China
1_24F;2_24F;3_24F;4_24F;5_24F,233,leader.1,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,233,leader.2,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,233,leader.3,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,233,leader.4,not leader
1_24F;2_24F;3_24F;4_24F;5_24F,233,leader.5,leader
1_25A;2_25A;3_25A;4_25A,238,name,ThomasS
1_25A;2_25A;3_25A;4_25A,238,webpawed,
1_25A;2_25A;3_25A;4_25A,238,webpafri,0.0102
1_25A;2_25A;3_25A;4_25A,238,Sex,Male
1_25A;2_25A;3_25A;4_25A,238,Nationality,United Kingdom
1_25A;2_25A;3_25A;4_25A,238,leader.1,leader
1_25A;2_25A;3_25A;4_25A,238,leader.2,not leader
1_25A;2_25A;3_25A;4_25A,238,leader.3,not leader
1_25A;2_25A;3_25A;4_25A,238,leader.4,not leader
1_25A;2_25A;3_25A;4_25A,238,leader.5,not leader
1_25A;2_25A;3_25A;4_25A,239,name,ZiyiZ
1_25A;2_25A;3_25A;4_25A,239,webpawed,
1_25A;2_25A;3_25A;4_25A,239,webpafri,0.0101
1_25A;2_25A;3_25A;4_25A,239,Sex,Male
1_25A;2_25A;3_25A;4_25A,239,Nationality,China
1_25A;2_25A;3_25A;4_25A,239,leader.1,not leader
1_25A;2_25A;3_25A;4_25A,239,leader.2,not leader
1_25A;2_25A;3_25A;4_25A,239,leader.3,leader
1_25A;2_25A;3_25A;4_25A,239,leader.4,not leader
1_25A;2_25A;3_25A;4_25A,239,leader.5,not leader
1_25A;2_25A;3_25A;4_25A,236,name,MuhammadC
1_25A;2_25A;3_25A;4_25A,236,webpawed,
1_25A;2_25A;3_25A;4_25A,236,webpafri,0.0102
1_25A;2_25A;3_25A;4_25A,236,Sex,Male
1_25A;2_25A;3_25A;4_25A,236,Nationality,Ireland
1_25A;2_25A;3_25A;4_25A,236,leader.1,not leader
1_25A;2_25A;3_25A;4_25A,236,leader.2,not leader
1_25A;2_25A;3_25A;4_25A,236,leader.3,not leader
1_25A;2_25A;3_25A;4_25A,236,leader.4,not leader
1_25A;2_25A;3_25A;4_25A,236,leader.5,leader
1_25A;3_25A;4_25A,237,name,QimingY
1_25A;3_25A;4_25A,237,webpawed,
1_25A;3_25A;4_25A,237,webpafri,0.0094
1_25A;3_25A;4_25A,237,Sex,Male
1_25A;3_25A;4_25A,237,Nationality,China
1_25A;3_25A;4_25A,237,leader.1,not leader
1_25A;3_25A;4_25A,237,leader.2,not leader
1_25A;3_25A;4_25A,237,leader.3,not leader
1_25A;3_25A;4_25A,237,leader.4,leader
1_25A;3_25A;4_25A,237,leader.5,not leader
1_25A;2_25A;3_25A;4_25A,234,name,CharikliaE
1_25A;2_25A;3_25A;4_25A,234,webpawed,
1_25A;2_25A;3_25A;4_25A,234,webpafri,0.0103
1_25A;2_25A;3_25A;4_25A,234,Sex,Female
1_25A;2_25A;3_25A;4_25A,234,Nationality,Cyprus
1_25A;2_25A;3_25A;4_25A,234,leader.1,not leader
1_25A;2_25A;3_25A;4_25A,234,leader.2,not leader
1_25A;2_25A;3_25A;4_25A,234,leader.3,not leader
1_25A;2_25A;3_25A;4_25A,234,leader.4,not leader
1_25A;2_25A;3_25A;4_25A,234,leader.5,leader
