sequenceId,entityId,ParameterKey,ParameterValue
1_18A;2_18A;3_18A;4_18A;5_18A,5,name,PaulinaA
1_18A;2_18A;3_18A;4_18A;5_18A,5,webpawed,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,5,webpafri,0.0101
1_18A;2_18A;3_18A;4_18A;5_18A,5,Sex,Female
1_18A;2_18A;3_18A;4_18A;5_18A,5,Nationality,Lithuania
1_18A;2_18A;3_18A;4_18A;5_18A,5,leader.1,leader
1_18A;2_18A;3_18A;4_18A;5_18A,5,leader.2,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,5,leader.3,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,5,leader.4,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,5,leader.5,not leader
1_18A;2_18A;3_18A;4_18A,1,name,BenM
1_18A;2_18A;3_18A;4_18A,1,webpawed,0.01
1_18A;2_18A;3_18A;4_18A,1,webpafri,0.0098
1_18A;2_18A;3_18A;4_18A,1,Sex,Male
1_18A;2_18A;3_18A;4_18A,1,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A,1,leader.1,not leader
1_18A;2_18A;3_18A;4_18A,1,leader.2,leader
1_18A;2_18A;3_18A;4_18A,1,leader.3,not leader
1_18A;2_18A;3_18A;4_18A,1,leader.4,not leader
1_18A;2_18A;3_18A;4_18A,1,leader.5,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,2,name,JamesT
1_18A;2_18A;3_18A;4_18A;5_18A,2,webpawed,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,2,webpafri,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,2,Sex,Male
1_18A;2_18A;3_18A;4_18A;5_18A,2,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A,2,leader.1,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,2,leader.2,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,2,leader.3,leader
1_18A;2_18A;3_18A;4_18A;5_18A,2,leader.4,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,2,leader.5,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,0,name,AneneO
1_18A;2_18A;3_18A;4_18A;5_18A,0,webpawed,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,0,webpafri,0.0101
1_18A;2_18A;3_18A;4_18A;5_18A,0,Sex,Male
1_18A;2_18A;3_18A;4_18A;5_18A,0,Nationality,Nigeria
1_18A;2_18A;3_18A;4_18A;5_18A,0,leader.1,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,0,leader.2,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,0,leader.3,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,0,leader.4,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,0,leader.5,leader
1_18A;2_18A;3_18A;4_18A;5_18A,3,name,MikayahK
1_18A;2_18A;3_18A;4_18A;5_18A,3,webpawed,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,3,webpafri,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,3,Sex,Male
1_18A;2_18A;3_18A;4_18A;5_18A,3,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A,3,leader.1,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,3,leader.2,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,3,leader.3,leader
1_18A;2_18A;3_18A;4_18A;5_18A,3,leader.4,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,3,leader.5,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,4,name,MichelleN
1_18A;2_18A;3_18A;4_18A;5_18A,4,webpawed,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,4,webpafri,0.01
1_18A;2_18A;3_18A;4_18A;5_18A,4,Sex,Female
1_18A;2_18A;3_18A;4_18A;5_18A,4,Nationality,Kenya
1_18A;2_18A;3_18A;4_18A;5_18A,4,leader.1,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,4,leader.2,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,4,leader.3,not leader
1_18A;2_18A;3_18A;4_18A;5_18A,4,leader.4,leader
1_18A;2_18A;3_18A;4_18A;5_18A,4,leader.5,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,6,name,BenA
1_18B;2_18B;3_18B;4_18B;5_18B,6,webpawed,0.0101
1_18B;2_18B;3_18B;4_18B;5_18B,6,webpafri,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,6,Sex,Male
1_18B;2_18B;3_18B;4_18B;5_18B,6,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B,6,leader.1,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,6,leader.2,leader
1_18B;2_18B;3_18B;4_18B;5_18B,6,leader.3,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,6,leader.4,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,6,leader.5,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,8,name,JonathanB
1_18B;2_18B;3_18B;4_18B;5_18B,8,webpawed,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,8,webpafri,0.0101
1_18B;2_18B;3_18B;4_18B;5_18B,8,Sex,Male
1_18B;2_18B;3_18B;4_18B;5_18B,8,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B,8,leader.1,leader
1_18B;2_18B;3_18B;4_18B;5_18B,8,leader.2,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,8,leader.3,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,8,leader.4,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,8,leader.5,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,10,name,SamuelC
1_18B;2_18B;3_18B;4_18B;5_18B,10,webpawed,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,10,webpafri,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,10,Sex,Male
1_18B;2_18B;3_18B;4_18B;5_18B,10,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B,10,leader.1,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,10,leader.2,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,10,leader.3,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,10,leader.4,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,10,leader.5,leader
1_18B;2_18B;3_18B;4_18B;5_18B,9,name,JamesG
1_18B;2_18B;3_18B;4_18B;5_18B,9,webpawed,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,9,webpafri,0.01
1_18B;2_18B;3_18B;4_18B;5_18B,9,Sex,Male
1_18B;2_18B;3_18B;4_18B;5_18B,9,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B,9,leader.1,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,9,leader.2,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,9,leader.3,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,9,leader.4,leader
1_18B;2_18B;3_18B;4_18B;5_18B,9,leader.5,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,7,name,HamedA
1_18B;2_18B;3_18B;4_18B;5_18B,7,webpawed,0.0098
1_18B;2_18B;3_18B;4_18B;5_18B,7,webpafri,0.0098
1_18B;2_18B;3_18B;4_18B;5_18B,7,Sex,Male
1_18B;2_18B;3_18B;4_18B;5_18B,7,Nationality,Oman
1_18B;2_18B;3_18B;4_18B;5_18B,7,leader.1,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,7,leader.2,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,7,leader.3,leader
1_18B;2_18B;3_18B;4_18B;5_18B,7,leader.4,not leader
1_18B;2_18B;3_18B;4_18B;5_18B,7,leader.5,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,15,name,RoryH
1_18C;2_18C;3_18C;4_18C;5_18C,15,webpawed,0.0113
1_18C;2_18C;3_18C;4_18C;5_18C,15,webpafri,0.0111
1_18C;2_18C;3_18C;4_18C;5_18C,15,Sex,Male
1_18C;2_18C;3_18C;4_18C;5_18C,15,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C,15,leader.1,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,15,leader.2,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,15,leader.3,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,15,leader.4,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,15,leader.5,leader
1_18C;2_18C;3_18C;4_18C;5_18C,11,name,LewisB
1_18C;2_18C;3_18C;4_18C;5_18C,11,webpawed,0.0099
1_18C;2_18C;3_18C;4_18C;5_18C,11,webpafri,0.01
1_18C;2_18C;3_18C;4_18C;5_18C,11,Sex,Male
1_18C;2_18C;3_18C;4_18C;5_18C,11,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C,11,leader.1,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,11,leader.2,leader
1_18C;2_18C;3_18C;4_18C;5_18C,11,leader.3,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,11,leader.4,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,11,leader.5,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,14,name,OliverL
1_18C;2_18C;3_18C;4_18C;5_18C,14,webpawed,0.0107
1_18C;2_18C;3_18C;4_18C;5_18C,14,webpafri,0.0106
1_18C;2_18C;3_18C;4_18C;5_18C,14,Sex,Male
1_18C;2_18C;3_18C;4_18C;5_18C,14,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C,14,leader.1,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,14,leader.2,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,14,leader.3,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,14,leader.4,leader
1_18C;2_18C;3_18C;4_18C;5_18C,14,leader.5,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,13,name,MatthewM
1_18C;2_18C;3_18C;4_18C;5_18C,13,webpawed,0.0106
1_18C;2_18C;3_18C;4_18C;5_18C,13,webpafri,0.0105
1_18C;2_18C;3_18C;4_18C;5_18C,13,Sex,Male
1_18C;2_18C;3_18C;4_18C;5_18C,13,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C,13,leader.1,leader
1_18C;2_18C;3_18C;4_18C;5_18C,13,leader.2,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,13,leader.3,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,13,leader.4,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,13,leader.5,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,12,name,MuhammadA
1_18C;2_18C;3_18C;4_18C;5_18C,12,webpawed,0.0074
1_18C;2_18C;3_18C;4_18C;5_18C,12,webpafri,0.0078
1_18C;2_18C;3_18C;4_18C;5_18C,12,Sex,Male
1_18C;2_18C;3_18C;4_18C;5_18C,12,Nationality,Malaysia
1_18C;2_18C;3_18C;4_18C;5_18C,12,leader.1,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,12,leader.2,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,12,leader.3,leader
1_18C;2_18C;3_18C;4_18C;5_18C,12,leader.4,not leader
1_18C;2_18C;3_18C;4_18C;5_18C,12,leader.5,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,19,name,SophieN
1_18D;2_18D;3_18D;4_18D;5_18D,19,webpawed,0.0125
1_18D;2_18D;3_18D;4_18D;5_18D,19,webpafri,0.0126
1_18D;2_18D;3_18D;4_18D;5_18D,19,Sex,Female
1_18D;2_18D;3_18D;4_18D;5_18D,19,Nationality,United Kingdom
1_18D;2_18D;3_18D;4_18D;5_18D,19,leader.1,
1_18D;2_18D;3_18D;4_18D;5_18D,19,leader.2,
1_18D;2_18D;3_18D;4_18D;5_18D,19,leader.3,
1_18D;2_18D;3_18D;4_18D;5_18D,19,leader.4,
1_18D;2_18D;3_18D;4_18D;5_18D,19,leader.5,
1_18D;2_18D;3_18D;4_18D;5_18D,17,name,ChamodeD
1_18D;2_18D;3_18D;4_18D;5_18D,17,webpawed,0.0125
1_18D;2_18D;3_18D;4_18D;5_18D,17,webpafri,0.0126
1_18D;2_18D;3_18D;4_18D;5_18D,17,Sex,Male
1_18D;2_18D;3_18D;4_18D;5_18D,17,Nationality,Sri Lanka
1_18D;2_18D;3_18D;4_18D;5_18D,17,leader.1,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,17,leader.2,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,17,leader.3,leader
1_18D;2_18D;3_18D;4_18D;5_18D,17,leader.4,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,17,leader.5,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,20,name,SolomonY
1_18D;2_18D;3_18D;4_18D;5_18D,20,webpawed,0.0125
1_18D;2_18D;3_18D;4_18D;5_18D,20,webpafri,0.0116
1_18D;2_18D;3_18D;4_18D;5_18D,20,Sex,Male
1_18D;2_18D;3_18D;4_18D;5_18D,20,Nationality,Portugal
1_18D;2_18D;3_18D;4_18D;5_18D,20,leader.1,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,20,leader.2,leader
1_18D;2_18D;3_18D;4_18D;5_18D,20,leader.3,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,20,leader.4,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,20,leader.5,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,18,name,ElizabethJ
1_18D;2_18D;3_18D;4_18D;5_18D,18,webpawed,0.0125
1_18D;2_18D;3_18D;4_18D;5_18D,18,webpafri,0.0133
1_18D;2_18D;3_18D;4_18D;5_18D,18,Sex,Female
1_18D;2_18D;3_18D;4_18D;5_18D,18,Nationality,United Kingdom
1_18D;2_18D;3_18D;4_18D;5_18D,18,leader.1,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,18,leader.2,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,18,leader.3,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,18,leader.4,not leader
1_18D;2_18D;3_18D;4_18D;5_18D,18,leader.5,leader
1_18E;2_18E;3_18E;4_18E;5_18E,25,name,WingL
1_18E;2_18E;3_18E;4_18E;5_18E,25,webpawed,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,25,webpafri,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,25,Sex,Male
1_18E;2_18E;3_18E;4_18E;5_18E,25,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E,25,leader.1,
1_18E;2_18E;3_18E;4_18E;5_18E,25,leader.2,
1_18E;2_18E;3_18E;4_18E;5_18E,25,leader.3,
1_18E;2_18E;3_18E;4_18E;5_18E,25,leader.4,
1_18E;2_18E;3_18E;4_18E;5_18E,25,leader.5,
1_18E;2_18E;3_18E;4_18E;5_18E,21,name,AlexanderH
1_18E;2_18E;3_18E;4_18E;5_18E,21,webpawed,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,21,webpafri,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,21,Sex,Male
1_18E;2_18E;3_18E;4_18E;5_18E,21,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E,21,leader.1,leader
1_18E;2_18E;3_18E;4_18E;5_18E,21,leader.2,not leader
1_18E;2_18E;3_18E;4_18E;5_18E,21,leader.3,not leader
1_18E;2_18E;3_18E;4_18E;5_18E,21,leader.4,not leader
1_18E;2_18E;3_18E;4_18E;5_18E,21,leader.5,not leader
1_18E;2_18E;3_18E;4_18E;5_18E,22,name,LukeO
1_18E;2_18E;3_18E;4_18E;5_18E,22,webpawed,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,22,webpafri,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,22,Sex,Male
1_18E;2_18E;3_18E;4_18E;5_18E,22,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E,22,leader.1,
1_18E;2_18E;3_18E;4_18E;5_18E,22,leader.2,
1_18E;2_18E;3_18E;4_18E;5_18E,22,leader.3,
1_18E;2_18E;3_18E;4_18E;5_18E,22,leader.4,
1_18E;2_18E;3_18E;4_18E;5_18E,22,leader.5,
1_18E;2_18E;3_18E;4_18E;5_18E,23,name,OscarS
1_18E;2_18E;3_18E;4_18E;5_18E,23,webpawed,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,23,webpafri,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,23,Sex,Male
1_18E;2_18E;3_18E;4_18E;5_18E,23,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E,23,leader.1,
1_18E;2_18E;3_18E;4_18E;5_18E,23,leader.2,
1_18E;2_18E;3_18E;4_18E;5_18E,23,leader.3,
1_18E;2_18E;3_18E;4_18E;5_18E,23,leader.4,
1_18E;2_18E;3_18E;4_18E;5_18E,23,leader.5,
1_18E;2_18E;3_18E;4_18E;5_18E,24,name,Seng_HeiV
1_18E;2_18E;3_18E;4_18E;5_18E,24,webpawed,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,24,webpafri,0.01
1_18E;2_18E;3_18E;4_18E;5_18E,24,Sex,Male
1_18E;2_18E;3_18E;4_18E;5_18E,24,Nationality,Portugal
1_18E;2_18E;3_18E;4_18E;5_18E,24,leader.1,
1_18E;2_18E;3_18E;4_18E;5_18E,24,leader.2,
1_18E;2_18E;3_18E;4_18E;5_18E,24,leader.3,
1_18E;2_18E;3_18E;4_18E;5_18E,24,leader.4,
1_18E;2_18E;3_18E;4_18E;5_18E,24,leader.5,
1_18F;2_18F;3_18F;4_18F;5_18F,26,name,AdityaS
1_18F;2_18F;3_18F;4_18F;5_18F,26,webpawed,0.0098
1_18F;2_18F;3_18F;4_18F;5_18F,26,webpafri,0.0097
1_18F;2_18F;3_18F;4_18F;5_18F,26,Sex,Male
1_18F;2_18F;3_18F;4_18F;5_18F,26,Nationality,India
1_18F;2_18F;3_18F;4_18F;5_18F,26,leader.1,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,26,leader.2,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,26,leader.3,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,26,leader.4,leader
1_18F;2_18F;3_18F;4_18F;5_18F,26,leader.5,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,27,name,HarryM
1_18F;2_18F;3_18F;4_18F;5_18F,27,webpawed,0.0096
1_18F;2_18F;3_18F;4_18F;5_18F,27,webpafri,0.0097
1_18F;2_18F;3_18F;4_18F;5_18F,27,Sex,Male
1_18F;2_18F;3_18F;4_18F;5_18F,27,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F,27,leader.1,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,27,leader.2,leader
1_18F;2_18F;3_18F;4_18F;5_18F,27,leader.3,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,27,leader.4,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,27,leader.5,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,29,name,RuxandraM
1_18F;2_18F;3_18F;4_18F;5_18F,29,webpawed,0.0103
1_18F;2_18F;3_18F;4_18F;5_18F,29,webpafri,0.0101
1_18F;2_18F;3_18F;4_18F;5_18F,29,Sex,Female
1_18F;2_18F;3_18F;4_18F;5_18F,29,Nationality,Romania
1_18F;2_18F;3_18F;4_18F;5_18F,29,leader.1,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,29,leader.2,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,29,leader.3,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,29,leader.4,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,29,leader.5,leader
1_18F;2_18F;3_18F;4_18F;5_18F,28,name,LewisJ
1_18F;2_18F;3_18F;4_18F;5_18F,28,webpawed,0.0099
1_18F;2_18F;3_18F;4_18F;5_18F,28,webpafri,0.01
1_18F;2_18F;3_18F;4_18F;5_18F,28,Sex,Male
1_18F;2_18F;3_18F;4_18F;5_18F,28,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F,28,leader.1,leader
1_18F;2_18F;3_18F;4_18F;5_18F,28,leader.2,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,28,leader.3,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,28,leader.4,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,28,leader.5,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,30,name,SamuelT
1_18F;2_18F;3_18F;4_18F;5_18F,30,webpawed,0.0103
1_18F;2_18F;3_18F;4_18F;5_18F,30,webpafri,0.0103
1_18F;2_18F;3_18F;4_18F;5_18F,30,Sex,Male
1_18F;2_18F;3_18F;4_18F;5_18F,30,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F,30,leader.1,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,30,leader.2,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,30,leader.3,leader
1_18F;2_18F;3_18F;4_18F;5_18F,30,leader.4,not leader
1_18F;2_18F;3_18F;4_18F;5_18F,30,leader.5,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,31,name,AlanG
1_18G;2_18G;3_18G;4_18G;5_18G,31,webpawed,0.0098
1_18G;2_18G;3_18G;4_18G;5_18G,31,webpafri,0.0101
1_18G;2_18G;3_18G;4_18G;5_18G,31,Sex,Male
1_18G;2_18G;3_18G;4_18G;5_18G,31,Nationality,United Kingdom
1_18G;2_18G;3_18G;4_18G;5_18G,31,leader.1,leader
1_18G;2_18G;3_18G;4_18G;5_18G,31,leader.2,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,31,leader.3,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,31,leader.4,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,31,leader.5,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,34,name,PatrickO
1_18G;2_18G;3_18G;4_18G;5_18G,34,webpawed,0.0107
1_18G;2_18G;3_18G;4_18G;5_18G,34,webpafri,0.01
1_18G;2_18G;3_18G;4_18G;5_18G,34,Sex,Male
1_18G;2_18G;3_18G;4_18G;5_18G,34,Nationality,United Kingdom
1_18G;2_18G;3_18G;4_18G;5_18G,34,leader.1,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,34,leader.2,leader
1_18G;2_18G;3_18G;4_18G;5_18G,34,leader.3,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,34,leader.4,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,34,leader.5,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,33,name,MuhammadS
1_18G;2_18G;3_18G;4_18G;5_18G,33,webpawed,0.0086
1_18G;2_18G;3_18G;4_18G;5_18G,33,webpafri,0.0102
1_18G;2_18G;3_18G;4_18G;5_18G,33,Sex,Male
1_18G;2_18G;3_18G;4_18G;5_18G,33,Nationality,Pakistan
1_18G;2_18G;3_18G;4_18G;5_18G,33,leader.1,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,33,leader.2,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,33,leader.3,leader
1_18G;2_18G;3_18G;4_18G;5_18G,33,leader.4,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,33,leader.5,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,35,name,Yu_XinC
1_18G;2_18G;3_18G;4_18G;5_18G,35,webpawed,0.0101
1_18G;2_18G;3_18G;4_18G;5_18G,35,webpafri,0.0102
1_18G;2_18G;3_18G;4_18G;5_18G,35,Sex,Male
1_18G;2_18G;3_18G;4_18G;5_18G,35,Nationality,Malaysia
1_18G;2_18G;3_18G;4_18G;5_18G,35,leader.1,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,35,leader.2,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,35,leader.3,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,35,leader.4,leader
1_18G;2_18G;3_18G;4_18G;5_18G,35,leader.5,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,32,name,AlexanderT
1_18G;2_18G;3_18G;4_18G;5_18G,32,webpawed,0.0108
1_18G;2_18G;3_18G;4_18G;5_18G,32,webpafri,0.0094
1_18G;2_18G;3_18G;4_18G;5_18G,32,Sex,Male
1_18G;2_18G;3_18G;4_18G;5_18G,32,Nationality,United Kingdom
1_18G;2_18G;3_18G;4_18G;5_18G,32,leader.1,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,32,leader.2,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,32,leader.3,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,32,leader.4,not leader
1_18G;2_18G;3_18G;4_18G;5_18G,32,leader.5,leader
1_20A;2_20A;3_20A;4_20A;5_20A,36,name,HamishS
1_20A;2_20A;3_20A;4_20A;5_20A,36,webpawed,0.0105
1_20A;2_20A;3_20A;4_20A;5_20A,36,webpafri,0.0099
1_20A;2_20A;3_20A;4_20A;5_20A,36,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,36,Nationality,United Kingdom
1_20A;2_20A;3_20A;4_20A;5_20A,36,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,36,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,36,leader.3,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,36,leader.4,leader
1_20A;2_20A;3_20A;4_20A;5_20A,36,leader.5,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,41,name,YashS
1_20A;2_20A;3_20A;4_20A;5_20A,41,webpawed,0.0104
1_20A;2_20A;3_20A;4_20A;5_20A,41,webpafri,0.0104
1_20A;2_20A;3_20A;4_20A;5_20A,41,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,41,Nationality,Kenya
1_20A;2_20A;3_20A;4_20A;5_20A,41,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,41,leader.2,leader
1_20A;2_20A;3_20A;4_20A;5_20A,41,leader.3,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,41,leader.4,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,41,leader.5,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,37,name,IakovB
1_20A;2_20A;3_20A;4_20A;5_20A,37,webpawed,0.0095
1_20A;2_20A;3_20A;4_20A;5_20A,37,webpafri,0.0096
1_20A;2_20A;3_20A;4_20A;5_20A,37,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,37,Nationality,Russia
1_20A;2_20A;3_20A;4_20A;5_20A,37,leader.1,leader
1_20A;2_20A;3_20A;4_20A;5_20A,37,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,37,leader.3,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,37,leader.4,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,37,leader.5,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,38,name,JamesG
1_20A;2_20A;3_20A;4_20A;5_20A,38,webpawed,0.01
1_20A;2_20A;3_20A;4_20A;5_20A,38,webpafri,0.01
1_20A;2_20A;3_20A;4_20A;5_20A,38,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,38,Nationality,United Kingdom
1_20A;2_20A;3_20A;4_20A;5_20A,38,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,38,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,38,leader.3,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,38,leader.4,leader
1_20A;2_20A;3_20A;4_20A;5_20A,38,leader.5,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,40,name,YalmanO
1_20A;2_20A;3_20A;4_20A;5_20A,40,webpawed,0.0098
